;client_id;gender;age;Region;account_year;Owner_account;Disponent_account;Credit_amount;Withdrawal_amount;Balance_amount;Avg_trans_permonth;Weekday_Transaction;Weekend_Transaction;collect_otherbank;remit_otherbank;others;oldage_pension;insurance_payment;negative_payment;household;payment_statement;credit_interest;loan_payment;statement_monthly;statement_transaction;statement_weekly;AutoDebit_Freq;loan_amount;loan_duration;Loan_complete_paid;Loan_complete_unpaid;Loan_Contract_running;Loan_client_debt;Years_creditcard;classic;gold;junior;Region_AvgUnemploymentRate_96;Region_AvgSalary;Region_AvgCrimeRate_96
4120;4352;M;28;north Moravia;1994;1.0;0.0;10572.461599999999;5649.837004405286;39044.7;7259.8281379353975;243;109;81.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;52.0;31.0;0.0;0.0;1.0;2.0;161496.0;36.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4121;4353;F;20;west Bohemia;1993;1.0;0.0;11235.92074074074;4592.944625407168;106815.5;6738.6865171815925;315;127;121.0;0.0;61.0;0.0;0.0;0.0;60.0;60.0;65.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.6460000000000004;9015.4;2586.3
4122;4354;M;13;west Bohemia;1993;0.0;1.0;11235.92074074074;4592.944625407168;106815.5;6738.6865171815925;315;127;121.0;0.0;61.0;0.0;0.0;0.0;60.0;60.0;65.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4123;4355;F;61;Prague;1997;1.0;0.0;2437.0;1107.7749999999999;21488.1;1809.8025793650793;52;15;22.0;15.0;11.0;15.0;0.0;0.0;11.0;10.0;11.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4124;4358;M;57;north Moravia;1994;1.0;0.0;7536.002702702701;2660.0146853146825;75731.7;4050.1981356069896;278;119;142.0;0.0;47.0;0.0;48.0;0.0;47.0;47.0;52.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4125;4359;M;49;south Moravia;1993;1.0;0.0;4721.1711267605615;2340.7192857142827;15004.3;3158.564701978539;299;123;120.0;0.0;60.0;0.0;0.0;0.0;60.0;59.0;64.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4126;4360;F;34;south Bohemia;1996;1.0;0.0;14351.56911764706;6026.509459459457;83983.0;8450.59850706415;154;62;72.0;0.0;24.0;0.0;24.0;0.0;24.0;24.0;29.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.81375;8831.5;2271.625
4127;4361;M;44;east Bohemia;1996;1.0;0.0;5388.327272727272;3240.1048780487818;30669.3;4118.947696192697;97;40;22.0;0.0;0.0;0.0;0.0;0.0;22.0;21.0;26.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4128;4362;M;56;east Bohemia;1997;1.0;0.0;3255.5555555555557;1350.0;23900.0;2795.8333333333335;10;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4129;4363;F;48;east Bohemia;1997;0.0;1.0;3255.5555555555557;1350.0;23900.0;2795.8333333333335;10;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4130;4364;M;22;west Bohemia;1993;1.0;0.0;8708.733846153847;3014.8075362318814;92026.5;4569.65162484975;343;132;171.0;0.0;57.0;0.0;57.0;0.0;57.0;56.0;61.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4131;4365;M;38;central Bohemia;1993;1.0;0.0;8917.420588235294;4019.751079136688;95278.5;5663.749752264787;302;112;116.0;0.0;58.0;0.0;0.0;0.0;58.0;58.0;63.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4132;4367;M;17;south Bohemia;1997;1.0;0.0;1889.2121212121208;2235.045454545456;26345.8;2033.2743187830686;83;27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;23.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4133;4368;F;22;north Bohemia;1994;1.0;0.0;4250.2567567567585;3065.610884353739;21132.8;3554.2087731947904;183;75;43.0;0.0;0.0;0.0;0.0;0.0;43.0;43.0;48.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4134;4369;M;34;south Moravia;1994;1.0;0.0;11212.105737704922;7282.030601092902;35265.1;8396.441657994046;212;93;92.0;0.0;46.0;0.0;0.0;0.0;46.0;46.0;50.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4135;4370;M;60;south Moravia;1995;1.0;0.0;2091.4685185185185;1200.6738636363646;14559.6;1543.1514088773547;202;82;84.0;46.0;42.0;0.0;0.0;0.0;42.0;41.0;46.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4136;4371;M;31;north Bohemia;1995;1.0;0.0;12132.99166666667;9639.942307692309;16617.0;9887.601921691312;132;56;26.0;0.0;0.0;0.0;0.0;0.0;26.0;40.0;43.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4137;4372;M;66;central Bohemia;1994;1.0;0.0;3600.7382352941186;1648.208490566037;17854.9;2271.243597547166;225;89;95.0;52.0;48.0;52.0;0.0;0.0;47.0;47.0;49.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4138;4373;M;48;east Bohemia;1996;1.0;0.0;6331.62;3307.755769230769;35890.4;4433.953042956498;115;49;43.0;0.0;22.0;0.0;0.0;0.0;21.0;21.0;26.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4139;4376;M;45;north Moravia;1995;1.0;0.0;8191.9012345679;2969.0709359605894;60822.4;4461.33564973915;198;86;105.0;0.0;35.0;0.0;35.0;0.0;35.0;34.0;39.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4140;4377;M;21;east Bohemia;1993;1.0;0.0;7616.167973856212;3019.0092838196274;27106.9;4331.386950002316;383;147;223.0;65.0;60.0;0.0;60.0;0.0;60.0;60.0;65.0;43.0;1.0;0.0;0.0;4.0;158760.0;60.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4141;4380;M;68;Prague;1995;1.0;0.0;2801.4597402597396;1745.4086021505389;53389.4;2228.6025000897794;118;52;36.0;40.0;0.0;40.0;0.0;0.0;36.0;35.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4142;4381;M;40;south Moravia;1996;1.0;0.0;9321.40181818182;8133.942307692308;89712.1;8514.37945947571;75;32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;33.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4143;4382;M;19;south Bohemia;1997;1.0;0.0;5782.021818181818;3038.0431818181823;50663.4;4134.1964535002035;101;42;37.0;0.0;18.0;0.0;0.0;0.0;19.0;18.0;23.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.81375;8831.5;2271.625
4144;4383;M;36;south Bohemia;1997;1.0;0.0;26183.004878048774;16258.233333333328;98009.1;20345.563264189517;76;25;0.0;20.0;0.0;0.0;0.0;0.0;0.0;15.0;20.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4145;4384;F;26;central Bohemia;1997;1.0;0.0;2163.3695652173915;1212.7101449275362;15838.1;1592.4564415445668;84;31;32.0;20.0;16.0;0.0;0.0;0.0;16.0;15.0;20.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4146;4385;F;27;south Bohemia;1994;1.0;0.0;5250.3342657342655;2410.298245614033;63862.5;3357.856764035713;308;120;153.0;0.0;51.0;0.0;51.0;0.0;51.0;50.0;55.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4147;4386;F;54;south Moravia;1995;1.0;0.0;8507.37375;3031.268999999998;74335.9;4595.261185259907;192;88;80.0;0.0;34.0;0.0;0.0;0.0;34.0;33.0;38.0;12.0;1.0;0.0;0.0;3.0;14028.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4148;4387;M;53;east Bohemia;1996;1.0;0.0;17327.913157894734;9722.912698412698;91834.2;12693.961113043457;142;60;31.0;35.0;0.0;0.0;0.0;0.0;31.0;30.0;35.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4149;4388;F;63;central Bohemia;1997;1.0;0.0;2672.1431818181813;1719.9103448275869;17819.4;2170.910508658009;71;31;19.0;23.0;0.0;23.0;0.0;0.0;19.0;18.0;20.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4150;4389;F;73;central Bohemia;1993;1.0;0.0;3248.7072;2019.9058201058185;24326.5;2542.959547820805;223;91;57.0;62.0;0.0;62.0;0.0;0.0;57.0;57.0;62.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4151;4390;F;27;central Bohemia;1995;1.0;0.0;1788.4329670329669;1001.0311111111118;27608.3;1362.7242741402117;163;63;42.0;47.0;0.0;0.0;0.0;0.0;42.0;42.0;43.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4152;4393;F;58;Prague;1994;1.0;0.0;2207.4074074074074;1390.0;31800.0;1885.4166666666667;34;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4153;4394;F;24;south Moravia;1993;1.0;0.0;1759.865467625899;1213.5891304347838;21320.5;1449.4990118909561;232;91;64.0;69.0;0.0;0.0;0.0;0.0;0.0;64.0;69.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4154;4395;F;41;north Bohemia;1996;1.0;0.0;8140.615625000001;3766.946969696968;23762.1;5281.904861213577;142;54;52.0;0.0;26.0;0.0;0.0;0.0;26.0;25.0;30.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4155;4396;F;25;south Moravia;1995;1.0;0.0;17451.247008547012;9356.195238095239;76994.8;11783.414305622786;238;89;70.0;0.0;35.0;0.0;0.0;0.0;35.0;35.0;38.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4156;4397;M;26;south Moravia;1995;0.0;1.0;17451.247008547012;9356.195238095239;76994.8;11783.414305622786;238;89;70.0;0.0;35.0;0.0;0.0;0.0;35.0;35.0;38.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4157;4398;M;41;north Moravia;1996;1.0;0.0;4373.362500000001;3403.895348837211;22146.9;3825.408644069746;112;46;25.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;30.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4158;4399;F;32;south Moravia;1996;1.0;0.0;2051.6621951219513;847.8248366013077;38518.8;1290.4121781196002;163;72;81.0;32.0;27.0;0.0;27.0;0.0;27.0;27.0;32.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4159;4400;F;40;south Moravia;1993;1.0;0.0;9973.790441176472;4112.041379310345;44693.9;5934.670976508695;321;134;126.0;0.0;63.0;0.0;0.0;0.0;63.0;62.0;67.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4160;4401;M;31;central Bohemia;1994;1.0;0.0;6079.3416;3656.2842639593873;39629.6;4658.413540742569;234;88;51.0;0.0;0.0;0.0;0.0;0.0;51.0;50.0;55.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4161;4402;M;70;west Bohemia;1993;1.0;0.0;2639.147826086957;1596.536945812808;40105.2;2043.0784008961064;247;94;66.0;70.0;0.0;70.0;0.0;0.0;66.0;65.0;67.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4162;4403;F;61;north Bohemia;1997;1.0;0.0;3038.6822222222227;1863.0354838709684;21232.3;2372.649103234728;73;34;18.0;22.0;0.0;22.0;0.0;0.0;18.0;17.0;22.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4163;4404;F;48;west Bohemia;1994;1.0;0.0;12013.98761061947;4833.3659090909105;81571.9;7085.271480070649;269;108;103.0;0.0;52.0;0.0;0.0;0.0;51.0;51.0;56.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4164;4405;F;40;east Bohemia;1993;1.0;0.0;10734.260714285716;5577.035856573707;102960.2;7597.002619366449;278;113;60.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;65.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;2.983636363636364;8611.181818181818;2786.0
4165;4406;M;45;Prague;1995;1.0;0.0;8243.750000000004;3230.359322033896;38264.0;4726.641560847572;177;74;94.0;0.0;31.0;0.0;31.0;0.0;32.0;31.0;36.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4166;4407;M;24;north Moravia;1993;1.0;0.0;2101.9693181818184;2462.118699186991;67105.5;2115.775711052701;214;85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;65.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4167;4408;M;76;south Moravia;1997;1.0;0.0;3068.825;1577.3749999999998;35451.0;2243.644027777778;41;19;10.0;15.0;0.0;15.0;0.0;0.0;10.0;10.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4168;4409;F;71;south Moravia;1997;0.0;1.0;3068.825;1577.3749999999998;35451.0;2243.644027777778;41;19;10.0;15.0;0.0;15.0;0.0;0.0;10.0;10.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4169;4410;F;23;west Bohemia;1997;1.0;0.0;1754.9223880597012;1877.7019607843145;21816.9;1606.3367766955264;89;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4170;4411;M;49;south Moravia;1997;1.0;0.0;6356.141379310343;2315.328925619835;88501.3;3663.992454293321;128;51;72.0;0.0;36.0;0.0;18.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4171;4412;F;47;south Moravia;1997;0.0;1.0;6356.141379310343;2315.328925619835;88501.3;3663.992454293321;128;51;72.0;0.0;36.0;0.0;18.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4172;4413;M;22;north Moravia;1993;1.0;0.0;1886.7572093023252;2693.5984732824404;52791.4;2146.838788477708;251;95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;62.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4173;4414;M;66;east Bohemia;1996;1.0;0.0;2643.2507462686576;1746.0941176470599;28679.8;2184.5860302660303;106;46;31.0;35.0;0.0;35.0;0.0;0.0;31.0;30.0;31.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.983636363636364;8611.181818181818;2786.0
4174;4415;M;22;central Bohemia;1997;1.0;0.0;10566.77435897436;6977.8755555555545;98099.8;8752.40021494709;61;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8783333333333334;9357.25;3620.583333333334
4175;4416;M;29;north Moravia;1994;1.0;0.0;13312.477450980394;6832.338541666668;46063.9;9245.892616060435;202;92;46.0;0.0;0.0;0.0;0.0;0.0;46.0;45.0;50.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4176;4417;M;23;Prague;1996;1.0;0.0;15820.075;10103.816949152542;73355.4;11525.100527191425;144;54;15.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;32.0;15.0;1.0;0.0;0.0;1.0;271584.0;48.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.43;12541.0;99107.0
4177;4418;M;29;west Bohemia;1997;1.0;0.0;8851.929411764708;9264.448275862069;32296.6;9040.545833333332;46;17;10.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;14.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4178;4420;M;42;south Moravia;1994;1.0;0.0;2486.977622377622;1915.7819209039535;16543.8;2164.6368931422135;228;92;55.0;0.0;0.0;0.0;0.0;0.0;55.0;54.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4179;4421;F;55;Prague;1996;1.0;0.0;2741.176470588235;2084.6153846153848;19500.0;2358.3333333333335;21;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4180;4422;F;56;north Moravia;1993;1.0;0.0;4221.693181818183;1807.5671140939578;18608.2;2539.948687493145;306;124;168.0;0.0;56.0;0.0;56.0;0.0;56.0;55.0;60.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4181;4423;M;81;west Bohemia;1993;1.0;0.0;2251.5074074074087;1631.0941860465123;23405.4;1909.0854314105325;222;85;63.0;67.0;0.0;67.0;0.0;0.0;63.0;62.0;67.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4182;4424;M;66;south Bohemia;1997;1.0;0.0;2470.7964285714284;1709.7878787878783;12759.2;2059.3347222222224;44;17;11.0;15.0;0.0;15.0;0.0;0.0;11.0;10.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4183;4425;F;63;south Bohemia;1997;0.0;1.0;2470.7964285714284;1709.7878787878783;12759.2;2059.3347222222224;44;17;11.0;15.0;0.0;15.0;0.0;0.0;11.0;10.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81375;8831.5;2271.625
4184;4426;F;30;west Bohemia;1996;1.0;0.0;10598.767647058825;4211.951351351349;97347.2;6235.283477235341;155;61;56.0;0.0;28.0;0.0;0.0;0.0;28.0;28.0;33.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4185;4427;M;59;west Bohemia;1996;1.0;0.0;1589.0910112359554;1207.9961538461544;15797.0;1382.606572374564;135;58;31.0;36.0;0.0;0.0;0.0;0.0;31.0;31.0;36.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4186;4428;M;45;north Bohemia;1993;1.0;0.0;16273.822222222223;9679.561581920914;88581.2;11952.003569747229;402;168;76.0;0.0;0.0;0.0;0.0;0.0;64.0;64.0;70.0;12.0;1.0;0.0;0.0;2.0;23628.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.857000000000001;9334.2;4838.0
4187;4429;M;54;south Moravia;1993;1.0;0.0;24714.600709219856;11741.756462585048;32682.0;16103.959830117745;312;123;64.0;69.0;0.0;0.0;0.0;0.0;64.0;64.0;69.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4188;4430;F;61;south Moravia;1993;0.0;1.0;24714.600709219856;11741.756462585048;32682.0;16103.959830117745;312;123;64.0;69.0;0.0;0.0;0.0;0.0;64.0;64.0;69.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4189;4431;M;69;south Moravia;1996;1.0;0.0;2624.315517241378;1776.8701298701305;15391.3;2142.355626803752;93;42;26.0;30.0;0.0;30.0;0.0;0.0;26.0;25.0;27.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4190;4432;F;35;Prague;1995;1.0;0.0;1723.635443037975;1133.2560747663558;14908.7;1398.8854909265567;134;52;34.0;39.0;0.0;0.0;0.0;0.0;34.0;34.0;39.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4191;4433;M;31;Prague;1993;1.0;0.0;5047.830379746835;3137.6468749999976;-5637.4;3898.8733009489847;303;111;41.0;0.0;0.0;0.0;0.0;24.0;65.0;64.0;55.0;41.0;1.0;0.0;0.0;1.0;316140.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.43;12541.0;99107.0
4192;4434;M;35;south Moravia;1995;1.0;0.0;7746.284545454547;4276.814814814812;43773.1;5589.136788840958;214;85;99.0;0.0;35.0;0.0;0.0;0.0;35.0;35.0;40.0;29.0;1.0;0.0;0.0;3.0;444864.0;48.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4193;4435;F;34;south Moravia;1995;0.0;1.0;7746.284545454547;4276.814814814812;43773.1;5589.136788840958;214;85;99.0;0.0;35.0;0.0;0.0;0.0;35.0;35.0;40.0;29.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8285714285714287;8728.5;3845.785714285714
4194;4436;M;79;west Bohemia;1996;1.0;0.0;3093.8923076923074;1378.7370967741945;30139.6;2003.6496960215707;133;56;58.0;34.0;29.0;34.0;0.0;0.0;29.0;29.0;30.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6460000000000004;9015.4;2586.3
4195;4437;F;38;north Moravia;1997;1.0;0.0;10032.404;5717.717333333331;72791.3;7527.830154914532;88;37;18.0;0.0;0.0;0.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
4196;4438;M;42;north Moravia;1997;0.0;1.0;10032.404;5717.717333333331;72791.3;7527.830154914532;88;37;18.0;0.0;0.0;0.0;0.0;0.0;18.0;18.0;23.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.697272727272727;9049.181818181818;6174.272727272727
